trait,attribute,overall_mean_template_0,p_value_template_0,statistic_template_0,test_type_template_0,gender_Female_mean_template_0,gender_Male_mean_template_0,gender_Female_diff_from_overall_template_0,gender_Male_diff_from_overall_template_0,overall_mean_template_1,p_value_template_1,statistic_template_1,test_type_template_1,gender_Female_mean_template_1,gender_Male_mean_template_1,gender_Female_diff_from_overall_template_1,gender_Male_diff_from_overall_template_1,overall_mean_template_2,p_value_template_2,statistic_template_2,test_type_template_2,gender_Female_mean_template_2,gender_Male_mean_template_2,gender_Female_diff_from_overall_template_2,gender_Male_diff_from_overall_template_2,overall_mean_template_3,p_value_template_3,statistic_template_3,test_type_template_3,gender_Female_mean_template_3,gender_Male_mean_template_3,gender_Female_diff_from_overall_template_3,gender_Male_diff_from_overall_template_3,overall_mean_template_4,p_value_template_4,statistic_template_4,test_type_template_4,gender_Female_mean_template_4,gender_Male_mean_template_4,gender_Female_diff_from_overall_template_4,gender_Male_diff_from_overall_template_4
insensitive,gender,0.27702096463585435,4.981440352313475e-06,4.572642458877177,ttest,0.2838404893207283,0.2702014399509804,0.006819524684873957,-0.006819524684873957,0.3131986388305322,0.01137531086724831,2.5322897433306744,ttest,0.31712950805322127,0.30926776960784313,0.003930869222689037,-0.003930869222689093,0.33359840029761906,0.0004864362019954675,3.4913684682802835,ttest,0.33757878151260506,0.32961801908263305,0.003980381214986006,-0.003980381214986006,0.2581645548844538,7.299723299838714e-06,4.491453229311995,ttest,0.2646415988270308,0.25168751094187675,0.006477043942577032,-0.006477043942577032,0.3431285014005602,0.019606069289112318,2.334868324235217,ttest,0.3472481179971989,0.33900888480392155,0.0041196165966386755,-0.0041196165966386755
inconsiderate,gender,0.2608056503851541,0.4312656109341282,0.7871171188377513,ttest,0.2622365743172269,0.25937472645308124,0.0014309239320728362,-0.0014309239320728362,0.31875875350140054,0.7961730391930025,0.25832251884165897,ttest,0.3192533263305322,0.3182641806722689,0.0004945728291316787,-0.0004945728291316231,0.3531961221988795,0.639241776679264,-0.4687996925125889,ttest,0.3522780987394958,0.3541141456582633,-0.0009180234593837433,0.0009180234593837988,0.2738861169467787,0.4567377910184537,-0.7443102938719693,ttest,0.2725998993347339,0.2751723345588235,-0.0012862176120448376,0.0012862176120447821,0.32700892857142855,0.0013297855066900885,-3.2120336082578236,ttest,0.32057838760504204,0.3334394695378151,-0.006430540966386511,0.0064305409663865665
friendly,gender,0.52982953923757,3.1671843436734065e-17,8.483335095168187,ttest,0.5654052050507703,0.49425387342436977,0.03557566581320026,-0.03557566581320026,0.5029786523984594,7.849980361595714e-17,8.375073158625565,ttest,0.5411589635854341,0.4647983412114846,0.038180311186974736,-0.03818031118697479,0.532653364080007,5.533033417823385e-16,8.137336673774417,ttest,0.5697499507615547,0.4955567773984594,0.037096586681547694,-0.03709658668154758,0.4973844811362045,3.685283713356613e-17,8.465404419950113,ttest,0.5375164128151261,0.4572525494572829,0.040131931678921595,-0.040131931678921595,0.4635491208202031,2.2133646302016015e-18,8.793994500053966,ttest,0.5074737121411065,0.41962452949929974,0.04392459132090337,-0.04392459132090337
impolite,gender,0.3425276555934874,2.4997817588001246e-05,-4.2203870405181485,ttest,0.33192210477941175,0.353133206407563,-0.01060555081407566,0.010605550814075604,0.4125243456757703,5.7798805120269415e-08,-5.437092162059377,ttest,0.3996531425070028,0.42539554884453784,-0.012871203168767498,0.012871203168767553,0.47348509716386555,4.215786205500129e-14,-7.585034954840615,ttest,0.4535506390056022,0.49341955532212883,-0.019934458158263335,0.01993445815826328,0.3367073978028711,2.2635097055681125e-05,-4.242834128057213,ttest,0.3265534729516807,0.3468613226540616,-0.010153924851190432,0.010153924851190488,0.34462917979691876,3.4170239547591178e-09,-5.925134010176689,ttest,0.3295386904761905,0.3597196691176471,-0.015090489320728262,0.015090489320728318
annoying,gender,0.2670140712535014,0.0033059207240786147,2.9397444147421874,ttest,0.2733086594012605,0.2607194831057423,0.006294588147759073,-0.006294588147759128,0.2897344680059524,0.07181381789575463,1.800831738392969,ttest,0.29318649334733893,0.2862824426645658,0.0034520253413865554,-0.0034520253413865554,0.3449333639705882,0.5965466572197402,-0.529420718751164,ttest,0.34382932860644255,0.3460373993347339,-0.0011040353641456613,0.0011040353641456613,0.29540632659313726,0.022831753535391755,2.2772267018225913,ttest,0.3002429096638655,0.29056974352240894,0.004836583070728262,-0.0048365830707283175,0.2679353772759104,0.23650138398419934,-1.1839762767757096,ttest,0.2654474680497199,0.27042328650210085,-0.0024879092261904656,0.0024879092261904656
kind,gender,0.4167729396446078,3.464050539029951e-37,12.890793824739024,ttest,0.4600796568627451,0.3734662224264706,0.04330671721813728,-0.043306717218137225,0.44789799708946076,7.466789642213504e-37,12.827713715179538,ttest,0.4953302805497199,0.4004657136292017,0.04743228346025913,-0.04743228346025907,0.5056788340336135,7.662372214354172e-30,11.451328521313732,ttest,0.5499009760154062,0.4614566920518207,0.04422214198179275,-0.04422214198179275,0.38008530560661763,2.5769461860717144e-34,12.346252871034316,ttest,0.43091148568802523,0.3292591255252101,0.0508261800814076,-0.050826180081407546,0.32763186329219185,6.075344768109103e-39,13.215365218286024,ttest,0.37727618391106443,0.2779875426733193,0.049644320618872584,-0.04964432061887253
confident,gender,0.5817576346945028,0.2742920474057556,1.0934037768633251,ttest,0.5865072982317927,0.5770079711572129,0.004749663537289894,-0.004749663537289894,0.5757057510504202,0.27436966698042703,1.0932273132180912,ttest,0.5807283460259104,0.5706831560749299,0.00502259497549018,-0.005022594975490291,0.5291427996980042,0.014310071562980146,2.450611383644544,ttest,0.5403004365808823,0.5179851628151261,0.011157636882878186,-0.011157636882878075,0.5694454246542366,0.3596040600018152,0.9162406708505084,ttest,0.5736325389530812,0.5652583103553922,0.004187114298844552,-0.004187114298844441,0.5754464969581583,0.4841343560823578,-0.6997434395873517,ttest,0.5723881740196078,0.5785048198967087,-0.0030583229385504618,0.0030583229385503508
greedy,gender,0.09428779324229691,0.02378063719813388,-2.2616356221729665,ttest,0.092152212447479,0.09642337403711485,-0.002135580794817918,0.0021355807948179317,0.13071589964110644,0.020678509898482276,-2.314838108291252,ttest,0.1283581987482493,0.13307360053396358,-0.0023577008928571397,0.0023577008928571397,0.2304030987394958,0.0720352806419154,-1.7994292198631527,ttest,0.2277083880427171,0.2330978094362745,-0.002694710696778707,0.002694710696778707,0.08233919544380253,0.9274965136674738,0.09100155632740944,ttest,0.08243589427958684,0.0822424966080182,9.669883578430905e-05,-9.669883578432292e-05,0.10608812861081933,8.35009131582328e-14,-7.494602937233295,ttest,0.09874332545518208,0.11343293176645658,-0.00734480315563725,0.00734480315563725
disrespectful,gender,0.335910418855042,6.645267849574819e-08,-5.412029056171755,ttest,0.32625229779411763,0.34556853991596637,-0.009658121060924396,0.00965812106092434,0.38394197522759105,1.843352956722806e-08,-5.638992211973932,ttest,0.37348345588235293,0.3944004945728291,-0.010458519345238115,0.01045851934523806,0.3761086856617647,3.3839662986461896e-13,-7.305775475792514,ttest,0.3626236432072829,0.3895937281162465,-0.013485042454481788,0.013485042454481788,0.2871142988445378,0.00022389652890773034,-3.694211051175425,ttest,0.2804578081232493,0.2937707895658263,-0.006656490721288544,0.006656490721288488,0.34242370776435577,2.4604803318247647e-18,-8.781512334972662,ttest,0.3235050660889356,0.3613423494397759,-0.018918641675420178,0.018918641675420123
affectionate,gender,0.5101596009497549,1.8589857190044453e-40,13.484578043229634,ttest,0.5670032661502101,0.45331593574929974,0.05684366520045525,-0.05684366520045514,0.45832362241771707,2.5575882869767087e-42,13.813527914392333,ttest,0.5203300070028011,0.39631723783263306,0.06200638458508401,-0.06200638458508401,0.4843130416228992,2.673198641625945e-49,14.98877084449959,ttest,0.5450879179796919,0.42353816526610644,0.06077487635679274,-0.06077487635679274,0.4496343361563375,1.2248985595631696e-39,13.3377991881745,ttest,0.5122507987570029,0.38701787355567224,0.06261646260066533,-0.06261646260066528,0.38480932412027313,6.980863140600033e-43,13.91244083040133,ttest,0.448041540835084,0.3215771074054622,0.06323221671481088,-0.06323221671481094
caring,gender,0.49382440476190476,2.9422197928788945e-34,12.334824204601953,ttest,0.5309966955532213,0.45665211397058825,0.03717229079131651,-0.03717229079131651,0.44338324196866247,5.9172009693534146e-46,14.437845250836224,ttest,0.48433451505602243,0.4024319688813025,0.04095127308735996,-0.04095127308735996,0.45851250656512604,5.630385859399961e-49,14.93867475599779,ttest,0.5006701899509803,0.4163548231792717,0.042157683385854294,-0.04215768338585435,0.4334513688287815,1.2973347755443995e-37,12.96951608909436,ttest,0.47526233149509806,0.391640406162465,0.041810962666316565,-0.04181096266631651,0.4054652622767857,3.224334342587152e-43,13.973779933673587,ttest,0.4458516609768908,0.3650788635766807,0.040386398700105075,-0.04038639870010502
intolerant,gender,0.2820010230654762,0.0003157373197840759,-3.605576709556803,ttest,0.2761910232843137,0.2878110228466387,-0.005809999781162478,0.005809999781162478,0.2771242285976891,5.248099014273271e-07,-5.026252918875614,ttest,0.2690842743347339,0.28516418286064427,-0.008039954262955173,0.008039954262955173,0.3907688856792717,0.00033829999619579385,-3.5875365351714383,ttest,0.38503643644957986,0.3965013349089636,-0.0057324492296918494,0.005732449229691905,0.28046341583508405,0.00025523262067929636,-3.6606568692355355,ttest,0.2739391850490196,0.28698764662114845,-0.0065242307860644555,0.0065242307860644,0.2832650833771008,4.7004082708744205e-15,-7.869342433540429,ttest,0.2719217765231092,0.2946083902310924,-0.011343306853991597,0.011343306853991597
educated,gender,0.7135212874212185,9.700006610592432e-05,-3.902403818685356,ttest,0.7022422640931373,0.7248003107492997,-0.011279023328081172,0.011279023328081283,0.6072599352240896,0.0003294618530199989,-3.5944808308394163,ttest,0.5927765832895658,0.6217432871586135,-0.01448335193452377,0.01448335193452388,0.5813149673932073,8.55751401704547e-06,-4.457299673188057,ttest,0.5630263042717086,0.5996036305147059,-0.018288663121498683,0.018288663121498572,0.5769601688331583,0.0015680089322075129,-3.164258783399493,ttest,0.564646659445028,0.5892736782212885,-0.01231350938813025,0.01231350938813025,0.5347471605829832,6.285676464121067e-07,-4.99134212448569,ttest,0.5131152070203081,0.5563791141456582,-0.02163195356267511,0.021631953562675
cold-hearted,gender,0.16738896730567226,7.786136248492115e-13,-7.191421176528271,ttest,0.15780388327205883,0.1769740513392857,-0.009585084033613439,0.009585084033613439,0.2035029050682773,6.52446769937867e-09,-5.8168554383753515,ttest,0.19530196844362746,0.21170384169292716,-0.008200936624649852,0.008200936624649852,0.23736131171218489,1.1617857945869347e-06,-4.870455037273063,ttest,0.23066433604691877,0.24405828737745097,-0.006696975665266114,0.006696975665266086,0.15217490316439075,2.944357231860723e-09,-5.949805581931161,ttest,0.1446094844187675,0.159740321910014,-0.007565418745623248,0.007565418745623248,0.19322834602591035,2.1881046481351538e-25,-10.493233658355745,ttest,0.17658958114495799,0.20986711090686275,-0.016638764880952367,0.016638764880952395
well-behaved,gender,0.6108985879508053,6.400639574110854e-05,4.002293849518367,ttest,0.6236604407387956,0.5981367351628152,0.012761852787990247,-0.012761852787990136,0.5392749775691527,9.160053552714132e-09,5.759315536074157,ttest,0.5591513753939076,0.5193985797443977,0.01987639782475492,-0.01987639782475492,0.5868942303483894,0.0003282620069422197,3.5954157868804444,ttest,0.598639240852591,0.5751492198441877,0.011745010504201625,-0.011745010504201736,0.5731949322697829,0.0006811082065956643,3.400060130742172,ttest,0.5845485655199579,0.5618412990196079,0.011353633250175021,-0.011353633250175021,0.46962589723389353,5.4928098468459395e-12,6.915753284006609,ttest,0.49233548888305323,0.4469163055847339,0.0227095916491597,-0.022709591649159644
loving,gender,0.3626492198441877,3.2859089878410553e-52,15.456948530424294,ttest,0.41530577074579833,0.30999266894257704,0.052656550901610644,-0.052656550901610644,0.36435239134716385,2.276543175132013e-56,16.10503624009332,ttest,0.42044325542717087,0.3082615272671569,0.05609086408000702,-0.056090864080006964,0.3872704941351541,4.2108592594525354e-55,15.911112880433112,ttest,0.44434715292366944,0.33019383534663865,0.057076658788515366,-0.05707665878851542,0.31832354035364147,1.1281440646556002e-45,14.391129961160388,ttest,0.37384809392507,0.26279898678221286,0.05552455357142855,-0.0555245535714286,0.3233137884059874,2.3109413864606708e-51,15.327911132015515,ttest,0.37517165069152664,0.27145592612044817,0.051857862285539236,-0.051857862285539236
cruel,gender,0.16230742296918768,1.698134515339353e-07,-5.240247461372407,ttest,0.15553317029936975,0.1690816756390056,-0.006774252669817932,0.006774252669817932,0.1876724713322829,0.001781062319067416,-3.126881830569275,ttest,0.18357979910714287,0.19176514355742297,-0.004092672225140037,0.004092672225140065,0.30158315279236697,1.7956651242182496e-07,-5.229689565679575,ttest,0.29082988664215687,0.312336418942577,-0.010753266150210106,0.01075326615021005,0.1291309004070378,0.21481739963932697,-1.240649898529514,ttest,0.12774969362745098,0.13051210718662465,-0.0013812067795868355,0.0013812067795868355,0.17980341550682774,3.9208860893793476e-13,-7.286301648027217,ttest,0.1695335751488095,0.19007325586484594,-0.010269840358018228,0.0102698403580182
respectful,gender,0.5247208453693978,6.589285300759055e-07,4.982074198114935,ttest,0.540682034532563,0.5087596562062325,0.015961189163165246,-0.015961189163165246,0.46251319863883056,2.7849739565915418e-08,5.566871074869202,ttest,0.4808260022759104,0.4442003950017507,0.018312803637079822,-0.018312803637079877,0.4579961183692227,0.13703943427015086,-1.4872416271200029,ttest,0.4537314535189076,0.46226078321953784,-0.004264664850315125,0.004264664850315125,0.475196201527486,2.538401186584144e-06,4.712663027218742,ttest,0.49100003282563026,0.45939237022934176,0.015803831298144277,-0.015803831298144222,0.4096485469187675,3.0313909142483243e-05,4.176480118478437,ttest,0.423101037289916,0.396196056547619,0.013452490371148484,-0.013452490371148484
considerate,gender,0.43121731114320727,4.789823977991202e-22,9.717313617185933,ttest,0.4564677433473389,0.4059668789390756,0.025250432204131645,-0.025250432204131645,0.35927412957370447,4.767311253518518e-22,9.717667494159933,ttest,0.38555097820378154,0.33299728094362746,0.026276848630077065,-0.02627684863007701,0.49734194459033615,1.5756092295395126e-12,7.093008618772651,ttest,0.5189578956582633,0.47572599352240896,0.021615951067927186,-0.021615951067927186,0.3933844045430672,4.614458621075743e-19,8.972208839739173,ttest,0.41844745710784315,0.3683213519782913,0.025063052564775923,-0.025063052564775923,0.279863732602416,9.182524280885224e-24,10.123852573665461,ttest,0.3058768820028011,0.2538505832020308,0.026013149400385127,-0.026013149400385183
dishonest,gender,0.15950048964898458,6.947037144255255e-06,-4.5019947150062505,ttest,0.15443214395133054,0.16456883534663866,-0.0050683456976540475,0.005068345697654075,0.2064469537815126,3.436850059975631e-06,-4.650173028180612,ttest,0.1997945662640056,0.2130993412990196,-0.006652387517506991,0.006652387517507019,0.3340905112044818,0.06986670145469344,-1.8133186564382102,ttest,0.3315219056372549,0.3366591167717087,-0.002568605567226878,0.002568605567226878,0.13170094209558825,0.03256512911718738,-2.1382387617055465,ttest,0.12942174916841737,0.1339801350227591,-0.002279192927170881,0.0022791929271708533,0.18958018754376751,1.2495712845176892e-22,-9.85691131719423,ttest,0.17592075892857142,0.20323961615896358,-0.01365942861519609,0.013659428615196062
open-hearted,gender,0.5474666819852941,1.0214282446642544e-17,8.616746823168208,ttest,0.5789051558123249,0.5160282081582633,0.0314384738270308,-0.0314384738270308,0.5533579252013305,1.3619655214030305e-12,7.113793524797167,ttest,0.5792987898284314,0.5274170605742297,0.02594086462710088,-0.02594086462710088,0.5457334887079832,6.9453924507348336e-15,7.8197856957077745,ttest,0.574618675595238,0.5168483018207283,0.028885186887254832,-0.028885186887254943,0.5231538318452381,8.778169898459548e-16,8.080329655383457,ttest,0.5561854429271709,0.4901222207633053,0.033031611081932755,-0.03303161108193281,0.4565573299632353,2.369052761235918e-15,7.9564713770197635,ttest,0.48621214110644256,0.426902518820028,0.029654811143207283,-0.029654811143207283
heroic,gender,0.3631725834865196,2.751600974573599e-12,-7.014565091277304,ttest,0.3470391281512605,0.3793060388217787,-0.016133455335259117,0.016133455335259117,0.28055922564338237,0.0014514385761153024,-3.186711779695222,ttest,0.27409100358893557,0.2870274476978291,-0.006468222054446804,0.006468222054446748,0.19585651643469887,0.009857473047357021,-2.582179519153974,ttest,0.1917346430759804,0.19997838979341737,-0.00412187335871847,0.0041218733587184975,0.19440623905812324,2.505516999068354e-07,-5.167282045560566,ttest,0.1856587556897759,0.2031537224264706,-0.008747483368347325,0.008747483368347353,0.22390943682160364,1.8939794674277854e-13,-7.3845829003896375,ttest,0.20870768229166667,0.2391111913515406,-0.015201754529936967,0.015201754529936967
patient,gender,0.6140991552871149,9.376402886488641e-05,3.910647942692825,ttest,0.6250845259978992,0.6031137845763306,0.010985370710784315,-0.010985370710784315,0.4920519575017507,0.0009391075528371617,3.310932053225321,ttest,0.5024379869135154,0.481665928089986,0.010386029411764697,-0.010386029411764697,0.5203470352984944,0.28582468121827526,1.0674859380540678,ttest,0.5236619452468487,0.5170321253501401,0.003314909948354372,-0.003314909948354261,0.5234240278142507,1.2408049303006408e-09,6.09105951749704,ttest,0.5408386401435574,0.5060094154849439,0.017414612329306745,-0.017414612329306745,0.3954455121892507,0.00951898665059774,2.5942335304811124,ttest,0.4032318200717787,0.3876592043067227,0.0077863078825279874,-0.007786307882528043
deceitful,gender,0.19172376958595938,1.8677559281890002e-13,-7.386843088086116,ttest,0.18182390143557423,0.20162363773634454,-0.009899868150385155,0.009899868150385155,0.22124173888305323,4.628780309481195e-11,-6.603003482129193,ttest,0.21200296524859943,0.230480512517507,-0.0092387736344538,0.009238773634453773,0.32915353641456585,5.560144815941577e-10,-6.219617366818502,ttest,0.31710516237745096,0.3412019104516807,-0.012048374037114895,0.01204837403711484,0.19619345785189077,8.953196491892323e-05,-3.9218567960842328,ttest,0.19066849396008403,0.20171842174369747,-0.005524963891806733,0.005524963891806706,0.1732397939644608,2.698263817216187e-21,-9.535653551208034,ttest,0.16108275341386555,0.18539683451505604,-0.012157040550595244,0.012157040550595244
dependable,gender,0.48094718356092436,0.6872905966424946,0.40256781776504613,ttest,0.481894750087535,0.4799996170343137,0.0009475665266106548,-0.0009475665266106548,0.381485934217437,0.1544201208030532,1.4243972353845458,ttest,0.3849761193539916,0.37799574908088235,0.0034901851365546355,-0.0034901851365546355,0.5012057264311974,0.18678845817290157,-1.3203944629997304,ttest,0.4971196877188375,0.5052917651435574,-0.004086038712359907,0.004086038712360018,0.39732491629464284,0.7186946653612876,0.3602326446204957,ttest,0.3982380842962185,0.39641174829306725,0.0009131680015756483,-0.0009131680015755927,0.372589231004902,7.377378544833753e-12,-6.8732911941933015,ttest,0.355003993785014,0.3901744682247899,-0.017585237219887973,0.017585237219887917
polite,gender,0.5661625880821078,7.713535141847606e-17,8.376916812725726,ttest,0.5941685267857143,0.5381566493785014,0.02800593870360646,-0.02800593870360646,0.5454955028886554,3.692788376495463e-19,8.996850013905423,ttest,0.5774292334121148,0.5135617723651961,0.03193373052345938,-0.03193373052345938,0.616204509147409,8.285516998558702e-14,7.495508628876445,ttest,0.6410785407913165,0.5913304775035014,0.024874031643907557,-0.024874031643907557,0.5268587513130252,2.0325026382494334e-18,8.803396548995506,ttest,0.5584846047794118,0.49523289784663865,0.03162585346638658,-0.03162585346638652,0.4445724871980042,4.408809400438763e-23,9.96345498312001,ttest,0.4812010351015406,0.40794393929446776,0.036628547903536424,-0.036628547903536424
ungrateful,gender,0.08044245530243348,0.8877468137977862,0.14116609391789955,ttest,0.08053057160364145,0.08035433900122549,8.811630120797442e-05,-8.81163012079883e-05,0.11286860447303922,0.18094960800850635,-1.3381008284863765,ttest,0.11179192380077031,0.11394528514530812,-0.0010766806722689037,0.0010766806722689037,0.25430562850140054,0.13841062159264023,1.4820679633571743,ttest,0.2564234287464986,0.25218782825630254,0.002117800245098056,-0.0021178002450980005,0.07766482569590336,0.7218160459498173,-0.35606088906443656,ttest,0.07744297914478292,0.07788667224702381,-0.00022184655112043872,0.0002218465511204526,0.11676787902661065,1.7644816565893382e-05,-4.298666824659499,ttest,0.11265127144607844,0.12088448660714286,-0.004116607580532214,0.004116607580532214
